hsa-mir-4435-1
hsa-mir-1257
hsa-mir-1243
hsa-mir-3910-2
hsa-mir-1245b
hsa-mir-4800
hsa-mir-3611
hsa-mir-6513
hsa-mir-6871
hsa-mir-5009
hsa-mir-6883
hsa-mir-6850
hsa-mir-3137
hsa-mir-3194
hsa-mir-943
hsa-mir-6793
hsa-mir-548ba
hsa-mir-4536-1
hsa-mir-6506
hsa-mir-4669
hsa-mir-513a-1
hsa-mir-3145
hsa-mir-5680
hsa-mir-3125
hsa-mir-4726
hsa-mir-6894
hsa-mir-4728
hsa-mir-4779
hsa-mir-3925
hsa-mir-4697
hsa-mir-4696
hsa-mir-5193
hsa-mir-519d
hsa-mir-4522
hsa-mir-5001
hsa-mir-1825
hsa-mir-6869
hsa-mir-449b
hsa-mir-596
hsa-mir-642b
hsa-mir-6813
hsa-mir-1227
hsa-mir-765
hsa-mir-5571
hsa-mir-3116-2
hsa-mir-3198-1
hsa-mir-4424
hsa-mir-6772
hsa-mir-3936
hsa-mir-1273h
hsa-mir-4480
hsa-mir-548al
hsa-mir-6734
hsa-mir-3691
hsa-mir-4666a
hsa-mir-4731
hsa-mir-329-2
hsa-mir-6819
hsa-mir-6833
hsa-mir-3164
hsa-mir-658
hsa-mir-4793
hsa-mir-4653
hsa-mir-520e
hsa-mir-3655
hsa-mir-1193
hsa-mir-512-1
hsa-mir-4466
hsa-mir-3129
hsa-mir-588
hsa-mir-7112
hsa-mir-6885
hsa-mir-6795
hsa-mir-4479
hsa-mir-449a
hsa-mir-6749
hsa-mir-4799
hsa-mir-4498
hsa-mir-544a
hsa-mir-4745
hsa-mir-580
hsa-mir-7151
hsa-mir-450a-1
hsa-mir-4796
hsa-mir-7854
hsa-mir-1323
hsa-mir-4773-2
hsa-mir-2276
hsa-mir-6717
hsa-mir-1250
hsa-mir-4785
hsa-mir-1276
hsa-mir-517c
hsa-mir-1262
hsa-mir-6797
hsa-mir-3135a
hsa-mir-6806
hsa-mir-4684
hsa-mir-4758
hsa-mir-548ah
hsa-mir-4725
hsa-mir-373
hsa-mir-548ar
hsa-mir-4315-2
hsa-mir-6820
hsa-mir-662
hsa-mir-4674
hsa-mir-4804
hsa-mir-548f-1
hsa-mir-607
hsa-mir-548au
hsa-mir-3914-1
hsa-mir-3192
hsa-mir-548d-2
hsa-mir-3174
hsa-mir-4780
hsa-mir-718
hsa-mir-5694
hsa-mir-6880
hsa-mir-6821
hsa-mir-4519
hsa-mir-891a
hsa-mir-6886
hsa-mir-190b
hsa-mir-2467
hsa-mir-1234
hsa-mir-7976
hsa-mir-4636
hsa-mir-4487
hsa-mir-6125
hsa-mir-3121
hsa-mir-4690
hsa-mir-513a-2
hsa-mir-1252
hsa-mir-4436b-1
hsa-mir-3678
hsa-mir-4284
hsa-mir-3610
hsa-mir-7850
hsa-mir-6758
hsa-mir-1284
hsa-mir-6839
hsa-mir-6503
hsa-mir-6776
hsa-mir-3690-1
hsa-mir-7974
hsa-mir-1294
hsa-mir-938
hsa-mir-6753
hsa-mir-6743
hsa-mir-516b-2
hsa-mir-5094
hsa-mir-320d-2
hsa-mir-4442
hsa-mir-6847
hsa-mir-371b
hsa-mir-3909
hsa-mir-4502
hsa-mir-7705
hsa-mir-3161
hsa-mir-1225
hsa-mir-6735
hsa-mir-6858
hsa-mir-5088
hsa-mir-1285-1
hsa-mir-6802
hsa-mir-6815
hsa-mir-6733
hsa-mir-513b
hsa-mir-544b
hsa-mir-520d
hsa-mir-521-1
hsa-mir-1249
hsa-mir-507
hsa-mir-641
hsa-mir-6867
hsa-mir-6854
hsa-mir-548v
hsa-mir-378b
hsa-mir-6751
hsa-mir-4433b
hsa-mir-4742
hsa-mir-6729
hsa-mir-6727
hsa-mir-6862-2
hsa-mir-514b
hsa-mir-550b-1
hsa-mir-7161
hsa-mir-4746
hsa-mir-3664
hsa-mir-2115
hsa-mir-1254-2
hsa-mir-320c-1
hsa-mir-6726
hsa-mir-6843
hsa-mir-3658
hsa-mir-549a
hsa-mir-1293
hsa-mir-1292
hsa-mir-555
hsa-mir-516b-1
hsa-mir-628
hsa-mir-4717
hsa-mir-4512
hsa-mir-3677
hsa-mir-6789
hsa-mir-643
hsa-mir-1179
hsa-mir-1269a
hsa-mir-4685
hsa-mir-4707
hsa-mir-6780a
hsa-mir-20b
hsa-mir-3150a
hsa-mir-29b-1
hsa-mir-320c-2
hsa-mir-6798
hsa-mir-187
hsa-mir-7845
hsa-mir-490
hsa-mir-3918
hsa-mir-1289-1
hsa-mir-939
hsa-mir-382
hsa-mir-6508
hsa-mir-4792
hsa-mir-18b
hsa-mir-154
hsa-mir-127
hsa-mir-4713
hsa-mir-4635
hsa-mir-34c
hsa-mir-3157
hsa-mir-581
hsa-mir-3941
hsa-mir-3154
hsa-mir-6511b-2
hsa-mir-4740
hsa-mir-6827
hsa-mir-3130-2
hsa-mir-509-2
hsa-mir-4770
hsa-mir-4668
hsa-mir-4683
hsa-mir-4658
hsa-mir-412
hsa-mir-4286
hsa-mir-4771-2
hsa-mir-1305
hsa-mir-381
hsa-mir-4677
hsa-mir-3191
hsa-mir-4443
hsa-mir-539
hsa-mir-34b
hsa-mir-218-2
hsa-mir-584
hsa-mir-1226
hsa-mir-216a
hsa-mir-4444-2
hsa-mir-5092
hsa-mir-767
hsa-mir-4788
hsa-mir-378f
hsa-mir-4426
hsa-mir-3115
hsa-mir-632
hsa-mir-153-2
hsa-mir-105-2
hsa-mir-194-1
hsa-mir-522
hsa-mir-107
hsa-mir-1258
hsa-mir-4469
hsa-mir-424
hsa-mir-1295b
hsa-mir-183
hsa-mir-1245a
hsa-mir-6502
hsa-mir-7844
hsa-mir-6846
hsa-mir-3170
hsa-mir-19b-2
hsa-mir-141
hsa-mir-4673
hsa-mir-3199-2
hsa-mir-4660
hsa-mir-518c
hsa-mir-541
hsa-mir-543
hsa-mir-503
hsa-mir-4722
hsa-mir-222
hsa-mir-128-1
hsa-mir-8059
hsa-mir-125b-1
hsa-mir-4797
hsa-let-7f-2
hsa-mir-1291
hsa-mir-106b
hsa-mir-518e
hsa-mir-95
hsa-mir-6132
hsa-mir-122
hsa-mir-4787
hsa-mir-524
hsa-mir-3117
hsa-mir-206
hsa-mir-616
hsa-mir-410
hsa-mir-505
hsa-mir-181c
hsa-mir-1538
hsa-mir-6766
hsa-mir-374b
hsa-mir-5010
hsa-mir-378c
hsa-mir-323a
hsa-mir-191
hsa-mir-4632
hsa-mir-4664
hsa-mir-217
hsa-mir-493
hsa-mir-34a
hsa-mir-4775
hsa-mir-3139
hsa-mir-188
hsa-mir-659
hsa-mir-99b
hsa-mir-196a-2
hsa-mir-194-2
hsa-mir-5100
hsa-mir-548t
hsa-mir-3173
hsa-mir-135b
hsa-mir-6811
hsa-mir-380
hsa-mir-4521
hsa-mir-374a
hsa-mir-345
hsa-mir-4640
hsa-mir-500a
hsa-mir-146a
hsa-mir-2355
hsa-mir-339
hsa-mir-6784
hsa-mir-196a-1
hsa-mir-126
hsa-mir-376b
hsa-mir-9-1
hsa-mir-671
hsa-mir-3150b
hsa-mir-144
hsa-mir-212
hsa-mir-4781
hsa-mir-7-3
hsa-mir-143
hsa-mir-129-2
hsa-mir-33b
