hsa-mir-4490
hsa-let-7e
hsa-mir-3139
hsa-mir-4729
hsa-mir-411
hsa-mir-559
hsa-mir-7112
hsa-mir-6728
hsa-mir-548ab
hsa-mir-6729
hsa-mir-3170
hsa-mir-561
hsa-mir-4651
hsa-mir-26a-2
hsa-mir-1246
hsa-mir-4803
hsa-mir-130a
hsa-mir-202
hsa-mir-3199-2
hsa-mir-7845
hsa-mir-618
hsa-mir-588
hsa-mir-302a
hsa-mir-3158-2
hsa-mir-3928
hsa-mir-767
hsa-mir-6805
hsa-mir-7855
hsa-mir-6743
hsa-mir-548aw
hsa-mir-3127
hsa-mir-501
hsa-mir-3937
hsa-mir-6715a
hsa-mir-3199-1
hsa-mir-92a-2
hsa-mir-6883
hsa-mir-323a
hsa-mir-185
hsa-mir-320e
hsa-mir-6866
hsa-mir-1269a
hsa-mir-1185-1
hsa-mir-17
hsa-mir-4999
hsa-mir-19b-2
hsa-mir-7851
hsa-mir-6856
hsa-mir-942
hsa-mir-1277
hsa-mir-1538
hsa-mir-2276
hsa-mir-6855
hsa-mir-3182
hsa-mir-7976
hsa-mir-199a-1
hsa-mir-3158-1
hsa-mir-376c
hsa-mir-224
hsa-mir-2467
hsa-mir-1262
hsa-mir-3689b
hsa-mir-135a-2
hsa-mir-1245a
hsa-mir-4794
hsa-mir-532
hsa-mir-16-2
hsa-mir-219a-1
hsa-mir-3941
hsa-mir-7846
hsa-mir-3192
hsa-let-7c
hsa-mir-3178
hsa-mir-4703
hsa-mir-4746
hsa-mir-6874
hsa-mir-9-1
hsa-mir-5009
hsa-mir-4747
hsa-mir-1247
hsa-mir-1303
hsa-mir-144
hsa-mir-1291
hsa-mir-6809
hsa-mir-431
hsa-mir-320a
hsa-mir-3152
hsa-mir-7974
hsa-mir-1283-2
hsa-mir-6499
hsa-mir-496
hsa-mir-1468
hsa-mir-6889
hsa-mir-3622b
hsa-mir-4523
hsa-mir-4664
hsa-mir-4662a
hsa-mir-6877
hsa-mir-3912
hsa-mir-6804
hsa-mir-548ay
hsa-mir-219b
hsa-mir-5010
hsa-mir-7155
hsa-mir-18b
hsa-mir-1249
hsa-mir-1276
hsa-mir-6842
hsa-mir-3938
hsa-mir-4665
hsa-mir-183
hsa-mir-93
hsa-mir-6867
hsa-mir-133a-2
hsa-mir-3150a
hsa-mir-5696
hsa-mir-10b
hsa-mir-146a
hsa-mir-451a
hsa-mir-4724
hsa-mir-517a
hsa-mir-758
hsa-mir-519a-1
hsa-mir-4671
hsa-mir-3136
hsa-mir-190a
hsa-mir-26a-1
hsa-mir-222
hsa-mir-4675
hsa-mir-6830
hsa-mir-6780a
hsa-mir-4461
hsa-mir-671
hsa-mir-122
hsa-mir-4687
hsa-mir-493
hsa-mir-3174
hsa-mir-129-2
hsa-mir-598
hsa-mir-7152
hsa-mir-6847
hsa-mir-6716
hsa-mir-653
hsa-mir-483
hsa-mir-3155a
hsa-mir-128-1
hsa-mir-6513
hsa-mir-664b
hsa-mir-4767
hsa-mir-3614
hsa-mir-6787
hsa-mir-4657
hsa-mir-3064
hsa-mir-4466
hsa-mir-628
hsa-mir-33b
hsa-mir-30e
hsa-mir-181a-2
hsa-mir-92a-1
hsa-mir-544a
hsa-mir-125b-2
hsa-mir-214
hsa-mir-4795
hsa-mir-556
hsa-mir-548ba
hsa-mir-6759
hsa-mir-4742
hsa-mir-6845
hsa-mir-525
hsa-mir-216a
hsa-mir-6810
hsa-mir-4502
hsa-mir-4783
hsa-mir-6510
hsa-mir-215
hsa-mir-603
hsa-mir-873
hsa-mir-550a-1
hsa-mir-142
hsa-mir-339
hsa-mir-4779
hsa-mir-3615
hsa-mir-877
hsa-mir-665
hsa-mir-4640
hsa-mir-579
hsa-mir-643
hsa-mir-4529
hsa-mir-361
hsa-mir-502
hsa-mir-1306
hsa-mir-4796
hsa-mir-4254
hsa-mir-8072
hsa-mir-125b-1
hsa-mir-3175
hsa-mir-652
hsa-mir-208b
hsa-mir-3157
hsa-mir-3166
hsa-mir-544b
hsa-mir-519c
hsa-mir-522
hsa-mir-654
hsa-mir-524
hsa-mir-708
hsa-mir-378i
hsa-mir-5008
hsa-mir-29c
hsa-mir-21
hsa-mir-675
hsa-mir-4443
hsa-mir-548t
hsa-mir-127
